"team","player_name","sofifa_id","player_url","short_name","player_positions","overall","potential","value_eur","wage_eur","age.x","dob","height_cm","weight_kg","club_team_id","club_name.x.x","league_name.x.x","league_level","club_position","club_jersey_number","club_loaned_from","club_joined","club_contract_valid_until","nationality_id","nationality_name","nation_team_id","nation_position","nation_jersey_number","preferred_foot","weak_foot","skill_moves","international_reputation","work_rate","body_type","real_face","release_clause_eur","player_tags","player_traits","pace","shooting","passing","dribbling","defending","physic","attacking_crossing","attacking_finishing","attacking_heading_accuracy","attacking_short_passing","attacking_volleys","skill_dribbling","skill_curve","skill_fk_accuracy","skill_long_passing","skill_ball_control","movement_acceleration","movement_sprint_speed","movement_agility","movement_reactions","movement_balance","power_shot_power","power_jumping","power_stamina","power_strength","power_long_shots","mentality_aggression","mentality_interceptions","mentality_positioning","mentality_vision","mentality_penalties","mentality_composure","defending_marking_awareness","defending_standing_tackle","defending_sliding_tackle","goalkeeping_diving","goalkeeping_handling","goalkeeping_kicking","goalkeeping_positioning","goalkeeping_reflexes","goalkeeping_speed","ls","st","rs","lw","lf","cf","rf","rw","lam","cam","ram","lm","lcm","cm","rcm","rm","lwb","ldm","cdm","rdm","rwb","lb","lcb","cb","rcb","rb","gk","player_face_url","club_logo_url","club_flag_url","nation_logo_url","nation_flag_url","age.y","position.x","club_involved_name","fee","transfer_movement","transfer_period","fee_cleaned","league_name.y","year.x","season","league_name.x.y","year.y","position.y","matches","wins","draws","loses","scored","missed","pts","xG","xG_diff","npxG","xGA","xGA_diff","npxGA","npxGD","ppda_coef","oppda_coef","deep","deep_allowed","xpts","xpts_diff","club_name.x.y"
"Augsburg","Arne Maier",237629,"https://sofifa.com/player/237629/arne-maier/210002","A. Maier","CM, CDM",74,84,9500000,26000,21,"1999-01-08",186,82,166,"Hertha BSC","German 1. Bundesliga",1,"SUB",23,"","2017-02-04",2022,21,"Germany",NA,"",NA,"Right",3,3,1,"Medium/Medium","Normal (185+)","Yes",17100000,"","",66,56,72,75,69,70,64,54,40,80,39,75,49,44,75,78,67,66,67,75,72,65,56,75,75,60,54,70,66,75,38,74,75,74,65,14,10,10,8,7,NA,"64+2","64+2","64+2","70","70","70","70","70","72+2","72+2","72+2","72+2","74+2","74+2","74+2","72+2","72+2","74+2","74+2","74+2","72+2","70+2","68+2","68+2","68+2","70+2","17+2","https://cdn.sofifa.net/players/237/629/21_120.png","https://cdn.sofifa.net/teams/166/60.png","https://cdn.sofifa.net/flags/de.png","","https://cdn.sofifa.net/flags/de.png",22,"Central Midfield","Hertha BSC","Loan fee:€500Th.","in","Summer",0.5,"1 Bundesliga","21","2021/2022","Bundesliga",20,11,27,9,5,13,29,41,32,25.303836,-3.696164,23.788358,45.386507,4.386507,38.566609,-14.778251,16.9208378113449,8.3363850675488,83,227,24.5662,-7.4338,"Augsburg"
"Bayern Munich","Malik Tillman",256853,"https://sofifa.com/player/256853/malik-tillman/210002","M. Tillman","ST",61,81,9e+05,700,18,"2002-05-28",181,75,110679,"FC Bayern München II","German 3. Bundesliga",3,"LS",17,"","2020-06-09",2021,21,"Germany",NA,"",NA,"Right",3,2,1,"Medium/Medium","Normal (170-185)","No",1300000,"","",66,64,48,61,18,56,39,67,59,57,48,62,41,32,40,62,67,65,58,54,61,68,65,62,59,59,41,14,57,53,58,54,12,15,16,9,11,11,12,9,NA,"61+2","61+2","61+2","59","61","61","61","59","58+2","58+2","58+2","57+2","51+2","51+2","51+2","57+2","40+2","38+2","38+2","38+2","40+2","38+2","34+2","34+2","34+2","38+2","15+2","https://cdn.sofifa.net/players/256/853/21_120.png","https://cdn.sofifa.net/teams/110679/60.png","https://cdn.sofifa.net/flags/de.png","","https://cdn.sofifa.net/flags/de.png",19,"Attacking Midfield","FC Bayern II","-","in","Summer",NA,"1 Bundesliga","21","2021/2022","Bundesliga",20,1,27,20,4,3,79,35,64,59.958699,-19.041301,53.896497,31.550219,-3.449781,30.034748,23.861749,8.58128174299859,19.4830797214503,334,124,52.3137,-11.6863,"Bayern Munich"
"Bayern Munich","Christian Früchtl",235266,"https://sofifa.com/player/235266/christian-fruchtl/210002","C. Früchtl","GK",66,83,2e+06,1000,20,"2000-01-28",193,84,171,"1. FC Nürnberg","German 2. Bundesliga",2,"SUB",29,"FC Bayern München II","",2021,21,"Germany",NA,"",NA,"Left",2,1,1,"Medium/Medium","Normal (185+)","No",NA,"","Injury Prone",NA,NA,NA,NA,NA,NA,10,11,11,29,9,13,15,14,25,17,25,23,26,49,23,50,40,19,63,8,26,11,6,24,13,22,16,10,13,69,66,67,65,69,24,"23+2","23+2","23+2","19","21","21","21","19","21+2","21+2","21+2","20+2","22+2","22+2","22+2","20+2","19+2","22+2","22+2","22+2","19+2","18+2","22+2","22+2","22+2","18+2","65+2","https://cdn.sofifa.net/players/235/266/21_120.png","https://cdn.sofifa.net/teams/171/60.png","https://cdn.sofifa.net/flags/de.png","","https://cdn.sofifa.net/flags/de.png",21,"Goalkeeper","1.FC Nuremberg","End of loanJun 30, 2021","in","Summer",NA,"1 Bundesliga","21","2021/2022","Bundesliga",20,1,27,20,4,3,79,35,64,59.958699,-19.041301,53.896497,31.550219,-3.449781,30.034748,23.861749,8.58128174299859,19.4830797214503,334,124,52.3137,-11.6863,"Bayern Munich"
"Bayern Munich","Lars Lukas Mai",243275,"https://sofifa.com/player/243275/lars-lukas-mai/210002","L. Mai","CB",64,79,1300000,1000,20,"2000-03-31",190,88,110502,"SV Darmstadt 98","German 2. Bundesliga",2,"SUB",17,"FC Bayern München II","",2021,21,"Germany",NA,"",NA,"Right",3,2,1,"Medium/Medium","Normal (185+)","No",NA,"","",54,30,40,41,65,73,34,25,64,45,35,39,34,32,41,40,54,54,39,63,39,48,69,64,84,22,57,65,28,41,41,49,65,65,64,11,14,7,14,6,NA,"44+2","44+2","44+2","40","41","41","41","40","40+2","40+2","40+2","43+2","45+2","45+2","45+2","43+2","55+2","56+2","56+2","56+2","55+2","57+2","64+2","64+2","64+2","57+2","17+2","https://cdn.sofifa.net/players/243/275/21_120.png","https://cdn.sofifa.net/teams/110502/60.png","https://cdn.sofifa.net/flags/de.png","","https://cdn.sofifa.net/flags/de.png",21,"Centre-Back","Darmstadt 98","End of loanJun 30, 2021","in","Summer",NA,"1 Bundesliga","21","2021/2022","Bundesliga",20,1,27,20,4,3,79,35,64,59.958699,-19.041301,53.896497,31.550219,-3.449781,30.034748,23.861749,8.58128174299859,19.4830797214503,334,124,52.3137,-11.6863,"Bayern Munich"
"Bayern Munich","Adrian Fein",244280,"https://sofifa.com/player/244280/adrian-fein/210002","A. Fein","CDM",72,82,5e+06,27000,21,"1999-03-18",187,78,21,"FC Bayern München","German 1. Bundesliga",1,"SUB",30,"","2018-07-06",2023,21,"Germany",NA,"",NA,"Right",4,3,1,"Medium/Medium","Normal (185+)","No",8700000,"","",57,57,68,72,67,74,57,56,65,75,48,71,59,48,74,75,59,55,67,69,68,60,65,78,77,59,64,66,57,69,47,71,63,72,68,10,8,12,12,6,NA,"63+2","63+2","63+2","65","66","66","66","65","68+2","68+2","68+2","67+2","71+2","71+2","71+2","67+2","68+2","71+2","71+2","71+2","68+2","67+2","68+2","68+2","68+2","67+2","16+2","https://cdn.sofifa.net/players/244/280/21_120.png","https://cdn.sofifa.net/teams/21/60.png","https://cdn.sofifa.net/flags/de.png","","https://cdn.sofifa.net/flags/de.png",22,"Defensive Midfield","PSV Eindhoven","End of loanJun 30, 2021","in","Summer",NA,"1 Bundesliga","21","2021/2022","Bundesliga",20,1,27,20,4,3,79,35,64,59.958699,-19.041301,53.896497,31.550219,-3.449781,30.034748,23.861749,8.58128174299859,19.4830797214503,334,124,52.3137,-11.6863,"Bayern Munich"
"Bayern Munich","Adrian Fein",244280,"https://sofifa.com/player/244280/adrian-fein/210002","A. Fein","CDM",72,82,5e+06,27000,21,"1999-03-18",187,78,21,"FC Bayern München","German 1. Bundesliga",1,"SUB",30,"","2018-07-06",2023,21,"Germany",NA,"",NA,"Right",4,3,1,"Medium/Medium","Normal (185+)","No",8700000,"","",57,57,68,72,67,74,57,56,65,75,48,71,59,48,74,75,59,55,67,69,68,60,65,78,77,59,64,66,57,69,47,71,63,72,68,10,8,12,12,6,NA,"63+2","63+2","63+2","65","66","66","66","65","68+2","68+2","68+2","67+2","71+2","71+2","71+2","67+2","68+2","71+2","71+2","71+2","68+2","67+2","68+2","68+2","68+2","67+2","16+2","https://cdn.sofifa.net/players/244/280/21_120.png","https://cdn.sofifa.net/teams/21/60.png","https://cdn.sofifa.net/flags/de.png","","https://cdn.sofifa.net/flags/de.png",22,"Defensive Midfield","Greuther Fürth","End of loanJan 30, 2022","in","Winter",NA,"1 Bundesliga","21","2021/2022","Bundesliga",20,1,27,20,4,3,79,35,64,59.958699,-19.041301,53.896497,31.550219,-3.449781,30.034748,23.861749,8.58128174299859,19.4830797214503,334,124,52.3137,-11.6863,"Bayern Munich"
"Bayern Munich","Marcel Sabitzer",204923,"https://sofifa.com/player/204923/marcel-sabitzer/210002","M. Sabitzer","CM, CAM",83,85,44500000,74000,26,"1994-03-17",178,76,112172,"RB Leipzig","German 1. Bundesliga",1,"LDM",7,"","2014-07-01",2022,4,"Austria",1322,"CAM",9,"Right",4,3,3,"High/High","Normal (170-185)","Yes",55000000,"#Distance Shooter","Injury Prone, Long Shot Taker (AI), Outside Foot Shot",80,83,80,80,65,78,74,81,60,83,82,79,75,78,79,82,76,83,75,86,80,88,71,84,76,88,77,64,83,83,65,80,69,64,59,11,13,14,15,13,NA,"80+3","80+3","80+3","81","82","82","82","81","82+3","82+3","82+3","81+3","81+3","81+3","81+3","81+3","74+3","75+3","75+3","75+3","74+3","72+3","69+3","69+3","69+3","72+3","21+3","https://cdn.sofifa.net/players/204/923/21_120.png","https://cdn.sofifa.net/teams/112172/60.png","https://cdn.sofifa.net/flags/de.png","https://cdn.sofifa.net/teams/1322/60.png","https://cdn.sofifa.net/flags/at.png",27,"Central Midfield","RB Leipzig","€15.00m","in","Summer",15,"1 Bundesliga","21","2021/2022","Bundesliga",20,1,27,20,4,3,79,35,64,59.958699,-19.041301,53.896497,31.550219,-3.449781,30.034748,23.861749,8.58128174299859,19.4830797214503,334,124,52.3137,-11.6863,"Bayern Munich"
"Bayern Munich","Sven Ulreich",186569,"https://sofifa.com/player/186569/sven-ulreich/210002","S. Ulreich","GK",79,79,9500000,54000,31,"1988-08-03",192,87,21,"FC Bayern München","German 1. Bundesliga",1,"SUB",26,"","2015-07-01",2021,21,"Germany",NA,"",NA,"Right",2,1,2,"Medium/Medium","Lean (185+)","Yes",13200000,"","Saves with Feet",NA,NA,NA,NA,NA,NA,14,12,8,41,13,13,12,15,38,22,41,40,36,78,39,51,66,29,63,11,25,14,8,42,22,45,16,18,14,79,71,68,79,84,40,"28+2","28+2","28+2","27","29","29","29","27","30+2","30+2","30+2","29+2","32+2","32+2","32+2","29+2","27+2","31+2","31+2","31+2","27+2","26+2","27+2","27+2","27+2","26+2","78+1","https://cdn.sofifa.net/players/186/569/21_120.png","https://cdn.sofifa.net/teams/21/60.png","https://cdn.sofifa.net/flags/de.png","","https://cdn.sofifa.net/flags/de.png",32,"Goalkeeper","Hamburger SV","free transfer","in","Summer",0,"1 Bundesliga","21","2021/2022","Bundesliga",20,1,27,20,4,3,79,35,64,59.958699,-19.041301,53.896497,31.550219,-3.449781,30.034748,23.861749,8.58128174299859,19.4830797214503,334,124,52.3137,-11.6863,"Bayern Munich"
"Borussia Dortmund","Donyell Malen",231447,"https://sofifa.com/player/231447/donyell-malen/210002","D. Malen","ST",78,85,2.9e+07,17000,21,"1999-01-19",179,78,247,"PSV","Holland Eredivisie",1,"RS",9,"","2017-08-31",2024,34,"Netherlands",NA,"",NA,"Right",3,4,2,"Medium/Low","Normal (170-185)","No",24000000,"","Flair, Outside Foot Shot, Technical Dribbler (AI)",90,77,65,81,29,71,66,82,67,69,74,82,66,57,52,80,89,90,83,78,77,76,73,74,74,70,60,31,77,66,74,74,27,22,16,7,9,9,10,14,NA,"78+2","78+2","78+2","78","78","78","78","78","75+2","75+2","75+2","76+2","66+2","66+2","66+2","76+2","56+2","52+2","52+2","52+2","56+2","53+2","46+2","46+2","46+2","53+2","17+2","https://cdn.sofifa.net/players/231/447/21_120.png","https://cdn.sofifa.net/teams/247/60.png","https://cdn.sofifa.net/flags/nl.png","","https://cdn.sofifa.net/flags/nl.png",22,"Centre-Forward","PSV Eindhoven","€30.00m","in","Summer",30,"1 Bundesliga","21","2021/2022","Bundesliga",20,5,27,13,4,10,55,39,43,51.572013,-3.427987,47.726193,30.8534771,-8.1465229,27.8223741,19.9038189,9.75362246460215,17.9668111398687,334,117,52.2214,9.2214,"Borussia Dortmund"
"Borussia Dortmund","Marius Wolf",224425,"https://sofifa.com/player/224425/marius-wolf/210002","M. Wolf","RM, RB",76,79,1e+07,45000,25,"1995-05-27",188,81,22,"Borussia Dortmund","German 1. Bundesliga",1,"SUB",27,"","2018-07-01",2023,21,"Germany",NA,"",NA,"Right",4,3,2,"High/Medium","Lean (185+)","Yes",16900000,"","Early Crosser",79,70,72,75,68,75,75,72,69,75,62,77,69,71,61,77,77,81,67,75,65,75,61,84,74,67,72,69,73,72,52,76,67,67,67,12,15,7,16,8,NA,"74+2","74+2","74+2","75","75","75","75","75","74+2","74+2","74+2","75+2","73+2","73+2","73+2","75+2","74+2","71+2","71+2","71+2","74+2","73+2","70+2","70+2","70+2","73+2","19+2","https://cdn.sofifa.net/players/224/425/21_120.png","https://cdn.sofifa.net/teams/22/60.png","https://cdn.sofifa.net/flags/de.png","","https://cdn.sofifa.net/flags/de.png",26,"Right Winger","1. FC Köln","End of loanJun 30, 2021","in","Summer",NA,"1 Bundesliga","21","2021/2022","Bundesliga",20,5,27,13,4,10,55,39,43,51.572013,-3.427987,47.726193,30.8534771,-8.1465229,27.8223741,19.9038189,9.75362246460215,17.9668111398687,334,117,52.2214,9.2214,"Borussia Dortmund"
"Borussia Dortmund","Gregor Kobel",235073,"https://sofifa.com/player/235073/gregor-kobel/210002","G. Kobel","GK",75,82,9500000,14000,22,"1997-12-06",194,88,36,"VfB Stuttgart","German 1. Bundesliga",1,"GK",1,"","2020-07-28",2024,47,"Switzerland",NA,"",NA,"Right",2,1,1,"Medium/Medium","Normal (185+)","No",14000000,"","Rushes Out Of Goal",NA,NA,NA,NA,NA,NA,13,10,13,39,10,24,13,12,33,34,26,26,34,74,24,56,34,21,68,10,24,14,10,55,12,62,15,15,15,75,71,75,73,78,26,"29+2","29+2","29+2","28","31","31","31","28","34+2","34+2","34+2","30+2","34+2","34+2","34+2","30+2","25+2","31+2","31+2","31+2","25+2","24+2","26+2","26+2","26+2","24+2","74+2","https://cdn.sofifa.net/players/235/073/21_120.png","https://cdn.sofifa.net/teams/36/60.png","https://cdn.sofifa.net/flags/de.png","","https://cdn.sofifa.net/flags/ch.png",23,"Goalkeeper","VfB Stuttgart","€15.00m","in","Summer",15,"1 Bundesliga","21","2021/2022","Bundesliga",20,5,27,13,4,10,55,39,43,51.572013,-3.427987,47.726193,30.8534771,-8.1465229,27.8223741,19.9038189,9.75362246460215,17.9668111398687,334,117,52.2214,9.2214,"Borussia Dortmund"
"Borussia Dortmund","Jeremy Toljan",214622,"https://sofifa.com/player/214622/jeremy-toljan/210002","J. Toljan","RB, LB",73,76,3700000,33000,25,"1994-08-08",182,73,111974,"U.S. Sassuolo Calcio","Italian Serie A",1,"RB",22,"Borussia Dortmund","",2021,21,"Germany",NA,"",NA,"Right",4,3,2,"Medium/Medium","Lean (170-185)","No",NA,"","",86,42,62,69,66,67,75,39,49,70,41,68,39,32,63,71,87,86,73,67,70,49,80,72,65,38,62,68,56,48,39,58,63,72,71,10,13,10,11,12,NA,"58+2","58+2","58+2","65","62","62","62","65","63+2","63+2","63+2","68+2","63+2","63+2","63+2","68+2","72+2","67+2","67+2","67+2","72+2","71+2","67+2","67+2","67+2","71+2","18+2","https://cdn.sofifa.net/players/214/622/21_120.png","https://cdn.sofifa.net/teams/111974/60.png","https://cdn.sofifa.net/flags/it.png","","https://cdn.sofifa.net/flags/de.png",26,"Right-Back","Sassuolo","End of loanJun 30, 2021","in","Summer",NA,"1 Bundesliga","21","2021/2022","Bundesliga",20,5,27,13,4,10,55,39,43,51.572013,-3.427987,47.726193,30.8534771,-8.1465229,27.8223741,19.9038189,9.75362246460215,17.9668111398687,334,117,52.2214,9.2214,"Borussia Dortmund"
"Eintracht Frankfurt","Jens Petter Hauge",233848,"https://sofifa.com/player/233848/jens-petter-hauge/210002","J. Hauge","LW",71,82,4100000,3000,20,"1999-10-12",184,75,918,"FK Bodø/Glimt","Norwegian Eliteserien",1,"LW",11,"","2016-04-12",2021,36,"Norway",NA,"",NA,"Right",3,4,1,"Medium/Medium","Normal (170-185)","No",5900000,"","Flair, Long Shot Taker (AI), Outside Foot Shot, Technical Dribbler (AI)",86,64,63,73,40,65,63,67,49,66,54,73,61,49,56,70,88,85,80,68,72,63,56,78,67,60,45,39,67,66,65,73,43,37,32,9,7,14,9,8,NA,"67+2","67+2","67+2","71","69","69","69","71","69+2","69+2","69+2","70+2","64+2","64+2","64+2","70+2","59+2","54+2","54+2","54+2","59+2","56+2","48+2","48+2","48+2","56+2","15+2","https://cdn.sofifa.net/players/233/848/21_120.png","https://cdn.sofifa.net/teams/918/60.png","https://cdn.sofifa.net/flags/no.png","","https://cdn.sofifa.net/flags/no.png",21,"Right Winger","AC Milan","Loan fee:€2.00m","in","Summer",2,"1 Bundesliga","21","2021/2022","Bundesliga",20,4,27,13,11,3,55,37,50,50.120994,-4.87900599999999,44.816809,35.840772,-1.15922800000001,32.809896,12.006913,9.37374886981825,12.8237133559188,194,175,47.5322,-2.4678,"Eintracht Frankfurt"
"Eintracht Frankfurt","Jens Grahl",183513,"https://sofifa.com/player/183513/jens-grahl/210002","J. Grahl","GK",66,66,450000,5000,31,"1988-09-22",192,86,36,"VfB Stuttgart","German 1. Bundesliga",1,"RES",13,"","2016-07-01",2022,21,"Germany",NA,"",NA,"Right",2,1,1,"Medium/Medium","Normal (185+)","No",765000,"","Team Player",NA,NA,NA,NA,NA,NA,19,12,13,22,11,12,11,10,20,23,41,48,44,64,43,44,58,39,79,13,33,23,13,32,21,55,20,13,12,70,60,58,63,70,45,"28+2","28+2","28+2","25","26","26","26","25","25+2","25+2","25+2","26+2","25+2","25+2","25+2","26+2","27+2","27+2","27+2","27+2","27+2","27+2","29+2","29+2","29+2","27+2","65+1","https://cdn.sofifa.net/players/183/513/21_120.png","https://cdn.sofifa.net/teams/36/60.png","https://cdn.sofifa.net/flags/de.png","","https://cdn.sofifa.net/flags/de.png",32,"Goalkeeper","VfB Stuttgart","€250Th.","in","Summer",0.25,"1 Bundesliga","21","2021/2022","Bundesliga",20,4,27,13,11,3,55,37,50,50.120994,-4.87900599999999,44.816809,35.840772,-1.15922800000001,32.809896,12.006913,9.37374886981825,12.8237133559188,194,175,47.5322,-2.4678,"Eintracht Frankfurt"
"Eintracht Frankfurt","Christopher Lenz",212244,"https://sofifa.com/player/212244/christopher-lenz/210002","C. Lenz","LB, LM",70,73,1900000,14000,25,"1994-09-22",180,81,1831,"1. FC Union Berlin","German 1. Bundesliga",1,"LM",25,"","2016-07-01",2021,21,"Germany",NA,"",NA,"Left",3,3,1,"Medium/Medium","Normal (170-185)","No",3800000,"","Long Throw-in",68,39,62,68,66,66,69,35,49,71,31,66,65,60,59,71,67,69,69,68,72,52,69,70,66,38,61,67,41,41,35,69,67,69,67,13,11,11,10,9,NA,"54+2","54+2","54+2","60","57","57","57","60","58+2","58+2","58+2","62+2","61+2","61+2","61+2","62+2","69+2","66+2","66+2","66+2","69+2","68+2","66+2","66+2","66+2","68+2","17+2","https://cdn.sofifa.net/players/212/244/21_120.png","https://cdn.sofifa.net/teams/1831/60.png","https://cdn.sofifa.net/flags/de.png","","https://cdn.sofifa.net/flags/de.png",26,"Left-Back","Union Berlin","free transfer","in","Summer",0,"1 Bundesliga","21","2021/2022","Bundesliga",20,4,27,13,11,3,55,37,50,50.120994,-4.87900599999999,44.816809,35.840772,-1.15922800000001,32.809896,12.006913,9.37374886981825,12.8237133559188,194,175,47.5322,-2.4678,"Eintracht Frankfurt"
"Eintracht Frankfurt","Diant Ramaj",248478,"https://sofifa.com/player/248478/diant-ramaj/210002","D. Ramaj","GK",59,76,5e+05,500,18,"2001-09-19",186,80,111235,"1. FC Heidenheim 1846","German 2. Bundesliga",2,"RES",40,"","2019-04-21",2022,21,"Germany",NA,"",NA,"Right",3,1,1,"Medium/Medium","Lean (185+)","No",612000,"","",NA,NA,NA,NA,NA,NA,10,7,11,21,8,12,12,11,24,15,23,25,27,42,38,42,45,26,60,9,22,12,7,26,17,28,9,9,10,64,57,56,57,64,24,"20+2","20+2","20+2","17","18","18","18","17","19+2","19+2","19+2","18+2","20+2","20+2","20+2","18+2","17+2","20+2","20+2","20+2","17+2","17+2","20+2","20+2","20+2","17+2","58+2","https://cdn.sofifa.net/players/248/478/21_120.png","https://cdn.sofifa.net/teams/111235/60.png","https://cdn.sofifa.net/flags/de.png","","https://cdn.sofifa.net/flags/de.png",19,"Goalkeeper","1.FC Heidenheim","€100Th.","in","Summer",0.1,"1 Bundesliga","21","2021/2022","Bundesliga",20,4,27,13,11,3,55,37,50,50.120994,-4.87900599999999,44.816809,35.840772,-1.15922800000001,32.809896,12.006913,9.37374886981825,12.8237133559188,194,175,47.5322,-2.4678,"Eintracht Frankfurt"
"Eintracht Frankfurt","Sam Lammers",236498,"https://sofifa.com/player/236498/sam-lammers/210002","S. Lammers","ST",74,81,8500000,39000,23,"1997-04-30",189,77,39,"Atalanta","Italian Serie A",1,"SUB",27,"","2020-09-22",2025,34,"Netherlands",NA,"",NA,"Left",5,4,1,"Medium/Medium","Normal (185+)","Yes",15200000,"","Finesse Shot, Outside Foot Shot, Technical Dribbler (AI)",75,75,61,77,34,70,58,77,72,67,64,80,65,45,43,75,76,75,78,71,66,72,72,75,75,74,49,36,74,71,77,73,37,21,19,13,12,5,8,15,NA,"74+2","74+2","74+2","73","74","74","74","73","72+2","72+2","72+2","71+2","64+2","64+2","64+2","71+2","54+2","51+2","51+2","51+2","54+2","51+2","47+2","47+2","47+2","51+2","18+2","https://cdn.sofifa.net/players/236/498/21_120.png","https://cdn.sofifa.net/teams/39/60.png","https://cdn.sofifa.net/flags/it.png","","https://cdn.sofifa.net/flags/nl.png",24,"Centre-Forward","Atalanta BC","Loan fee:€3.60m","in","Summer",3.6,"1 Bundesliga","21","2021/2022","Bundesliga",20,4,27,13,11,3,55,37,50,50.120994,-4.87900599999999,44.816809,35.840772,-1.15922800000001,32.809896,12.006913,9.37374886981825,12.8237133559188,194,175,47.5322,-2.4678,"Eintracht Frankfurt"
"Freiburg","Maximilian Eggestein",226168,"https://sofifa.com/player/226168/maximilian-eggestein/210002","M. Eggestein","CM, CDM",76,83,1.5e+07,23000,23,"1996-12-08",181,75,38,"SV Werder Bremen","German 1. Bundesliga",1,"RCM",35,"","2014-11-29",2023,21,"Germany",NA,"",NA,"Right",4,3,1,"High/High","Normal (170-185)","Yes",20000000,"#Engine","Solid Player, Dives Into Tackles (AI), Long Shot Taker (AI)",71,66,73,77,71,78,70,59,65,76,50,77,64,48,76,81,67,74,73,77,69,81,53,94,76,72,70,70,67,76,60,75,72,73,70,15,10,13,15,8,NA,"71+2","71+2","71+2","73","73","73","73","73","74+2","74+2","74+2","75+2","76+2","76+2","76+2","75+2","75+2","75+2","75+2","75+2","75+2","74+2","72+2","72+2","72+2","74+2","19+2","https://cdn.sofifa.net/players/226/168/21_120.png","https://cdn.sofifa.net/teams/38/60.png","https://cdn.sofifa.net/flags/de.png","","https://cdn.sofifa.net/flags/de.png",24,"Central Midfield","Werder Bremen","€5.00m","in","Summer",5,"1 Bundesliga","21","2021/2022","Bundesliga",20,10,27,10,7,10,40,41,37,36.453087,-3.546913,33.422137,40.789575,-0.210424999999994,38.516325,-5.094188,13.3742708774547,12.6470706317826,111,183,33.8932,-3.10680000000001,"Freiburg"
"Freiburg","Patrick Kammerbauer",235253,"https://sofifa.com/player/235253/patrick-kammerbauer/210002","P. Kammerbauer","CDM, RB, CM",66,74,1800000,6000,23,"1997-02-11",174,73,110500,"Eintracht Braunschweig","German 2. Bundesliga",2,"SUB",39,"Sport-Club Freiburg","",2021,21,"Germany",NA,"",NA,"Right",4,3,1,"Medium/High","Normal (170-185)","No",NA,"","Long Throw-in, Dives Into Tackles (AI)",66,48,64,69,62,68,64,45,49,70,40,67,62,43,61,68,68,65,76,63,83,53,76,66,64,53,78,59,59,61,40,58,67,63,60,8,12,8,5,7,NA,"58+2","58+2","58+2","63","61","61","61","63","64+2","64+2","64+2","64+2","64+2","64+2","64+2","64+2","64+2","65+2","65+2","65+2","64+2","63+2","63+2","63+2","63+2","63+2","14+2","https://cdn.sofifa.net/players/235/253/21_120.png","https://cdn.sofifa.net/teams/110500/60.png","https://cdn.sofifa.net/flags/de.png","","https://cdn.sofifa.net/flags/de.png",24,"Defensive Midfield","E. Braunschweig","End of loanJun 30, 2021","in","Summer",NA,"1 Bundesliga","21","2021/2022","Bundesliga",20,10,27,10,7,10,40,41,37,36.453087,-3.546913,33.422137,40.789575,-0.210424999999994,38.516325,-5.094188,13.3742708774547,12.6470706317826,111,183,33.8932,-3.10680000000001,"Freiburg"
"Freiburg","Florian Kath",216508,"https://sofifa.com/player/216508/florian-kath/210002","F. Kath","LM",65,67,9e+05,6000,25,"1994-10-21",186,76,25,"Sport-Club Freiburg","German 1. Bundesliga",1,"RES",38,"","2013-07-01",2025,21,"Germany",NA,"",NA,"Left",3,3,1,"Medium/Medium","Lean (185+)","No",1200000,"","Speed Dribbler (AI)",74,56,58,68,40,58,62,58,48,63,47,70,55,40,49,69,73,75,66,58,65,59,54,55,63,52,51,42,60,56,49,54,36,39,38,7,8,8,8,15,NA,"61+2","61+2","61+2","64","63","63","63","64","63+2","63+2","63+2","64+2","58+2","58+2","58+2","64+2","54+2","51+2","51+2","51+2","54+2","52+2","48+2","48+2","48+2","52+2","15+2","https://cdn.sofifa.net/players/216/508/21_120.png","https://cdn.sofifa.net/teams/25/60.png","https://cdn.sofifa.net/flags/de.png","","https://cdn.sofifa.net/flags/de.png",26,"Left Winger","1.FC Magdeburg","End of loanJun 30, 2021","in","Summer",NA,"1 Bundesliga","21","2021/2022","Bundesliga",20,10,27,10,7,10,40,41,37,36.453087,-3.546913,33.422137,40.789575,-0.210424999999994,38.516325,-5.094188,13.3742708774547,12.6470706317826,111,183,33.8932,-3.10680000000001,"Freiburg"
